VARIABLES = "Iter" "Res_rho" "Res_rhou-X" "Res_rhou-Y" "Res_rhou-Z" "Res_rhoE" "Res_nuSA"
Zone T = "residuals" F = point
    5060   -4.6798e+00   -3.2271e+00   -4.6868e+00   -1.1451e+01    1.8590e-01   -7.4411e+00
    5070   -4.6831e+00   -3.2309e+00   -4.7053e+00   -1.1469e+01    1.8206e-01   -7.4445e+00
    5080   -4.6864e+00   -3.2345e+00   -4.7108e+00   -1.1469e+01    1.7915e-01   -7.4478e+00
    5090   -4.6897e+00   -3.2381e+00   -4.7127e+00   -1.1478e+01    1.7597e-01   -7.4513e+00
    5100   -4.6930e+00   -3.2417e+00   -4.7134e+00   -1.1512e+01    1.7289e-01   -7.4549e+00
    5110   -4.6967e+00   -3.2462e+00   -4.7103e+00   -1.1448e+01    1.7177e-01   -7.4580e+00
    5120   -4.7000e+00   -3.2499e+00   -4.7101e+00   -1.1447e+01    1.6910e-01   -7.4612e+00
    5130   -4.7034e+00   -3.2537e+00   -4.7128e+00   -1.1419e+01    1.6609e-01   -7.4645e+00
    5140   -4.7067e+00   -3.2574e+00   -4.7251e+00   -1.1466e+01    1.6309e-01   -7.4679e+00
    5150   -4.7101e+00   -3.2611e+00   -4.7288e+00   -1.1407e+01    1.6009e-01   -7.4709e+00
    5160   -4.7134e+00   -3.2648e+00   -4.7337e+00   -1.1435e+01    1.5734e-01   -7.4745e+00
    5170   -4.7167e+00   -3.2686e+00   -4.7303e+00   -1.1471e+01    1.5401e-01   -7.4777e+00
    5180   -4.7201e+00   -3.2723e+00   -4.7425e+00   -1.1457e+01    1.5087e-01   -7.4813e+00
    5190   -4.7234e+00   -3.2760e+00   -4.7457e+00   -1.1470e+01    1.4782e-01   -7.4847e+00
    5200   -4.7267e+00   -3.2797e+00   -4.7504e+00   -1.1428e+01    1.4498e-01   -7.4878e+00
    5210   -4.7304e+00   -3.2844e+00   -4.7411e+00   -1.1437e+01    1.4357e-01   -7.4910e+00
    5220   -4.7338e+00   -3.2881e+00   -4.7426e+00   -1.1405e+01    1.4082e-01   -7.4945e+00
    5230   -4.7372e+00   -3.2921e+00   -4.7509e+00   -1.1418e+01    1.3774e-01   -7.4978e+00
    5240   -4.7406e+00   -3.2959e+00   -4.7574e+00   -1.1467e+01    1.3464e-01   -7.5011e+00
    5250   -4.7440e+00   -3.2997e+00   -4.7589e+00   -1.1438e+01    1.3184e-01   -7.5046e+00
    5260   -4.7474e+00   -3.3036e+00   -4.7650e+00   -1.1436e+01    1.2907e-01   -7.5079e+00
    5270   -4.7507e+00   -3.3075e+00   -4.7709e+00   -1.1448e+01    1.2555e-01   -7.5115e+00
    5280   -4.7541e+00   -3.3112e+00   -4.7735e+00   -1.1417e+01    1.2260e-01   -7.5150e+00
    5290   -4.7574e+00   -3.3151e+00   -4.7783e+00   -1.1458e+01    1.1934e-01   -7.5183e+00
    5300   -4.7608e+00   -3.3189e+00   -4.7822e+00   -1.1414e+01    1.1627e-01   -7.5219e+00
    5310   -4.7646e+00   -3.3237e+00   -4.7730e+00   -1.1424e+01    1.1494e-01   -7.5252e+00
    5320   -4.7680e+00   -3.3276e+00   -4.7737e+00   -1.1414e+01    1.1212e-01   -7.5286e+00
    5330   -4.7715e+00   -3.3316e+00   -4.7819e+00   -1.1386e+01    1.0933e-01   -7.5317e+00
    5340   -4.7749e+00   -3.3356e+00   -4.7893e+00   -1.1444e+01    1.0604e-01   -7.5347e+00
    5350   -4.7783e+00   -3.3395e+00   -4.7929e+00   -1.1375e+01    1.0300e-01   -7.5383e+00
    5360   -4.7817e+00   -3.3435e+00   -4.7972e+00   -1.1388e+01    1.0004e-01   -7.5419e+00
    5370   -4.7851e+00   -3.3474e+00   -4.8011e+00   -1.1450e+01    9.6747e-02   -7.5455e+00
    5380   -4.7885e+00   -3.3513e+00   -4.8055e+00   -1.1415e+01    9.3581e-02   -7.5485e+00
    5390   -4.7919e+00   -3.3552e+00   -4.8086e+00   -1.1415e+01    9.0591e-02   -7.5520e+00
    5400   -4.7953e+00   -3.3592e+00   -4.8130e+00   -1.1438e+01    8.7356e-02   -7.5554e+00
    5410   -4.7991e+00   -3.3642e+00   -4.8067e+00   -1.1396e+01    8.5884e-02   -7.5589e+00
    5420   -4.8026e+00   -3.3681e+00   -4.8054e+00   -1.1358e+01    8.2951e-02   -7.5623e+00
    5430   -4.8061e+00   -3.3723e+00   -4.8143e+00   -1.1379e+01    8.0078e-02   -7.5656e+00
    5440   -4.8095e+00   -3.3763e+00   -4.8190e+00   -1.1338e+01    7.7067e-02   -7.5689e+00
    5450   -4.8130e+00   -3.3803e+00   -4.8223e+00   -1.1425e+01    7.3919e-02   -7.5726e+00
    5460   -4.8164e+00   -3.3844e+00   -4.8292e+00   -1.1403e+01    7.0744e-02   -7.5759e+00
    5470   -4.8198e+00   -3.3884e+00   -4.8323e+00   -1.1419e+01    6.7721e-02   -7.5796e+00
    5480   -4.8233e+00   -3.3925e+00   -4.8375e+00   -1.1347e+01    6.4335e-02   -7.5827e+00
    5490   -4.8267e+00   -3.3965e+00   -4.8408e+00   -1.1386e+01    6.1296e-02   -7.5857e+00
    5500   -4.8301e+00   -3.4005e+00   -4.8445e+00   -1.1415e+01    5.8178e-02   -7.5895e+00
    5510   -4.8340e+00   -3.4056e+00   -4.8380e+00   -1.1354e+01    5.6283e-02   -7.5925e+00
    5520   -4.8375e+00   -3.4097e+00   -4.8370e+00   -1.1373e+01    5.3626e-02   -7.5961e+00
    5530   -4.8410e+00   -3.4139e+00   -4.8455e+00   -1.1332e+01    5.0426e-02   -7.5994e+00
    5540   -4.8445e+00   -3.4181e+00   -4.8523e+00   -1.1307e+01    4.7223e-02   -7.6025e+00
    5550   -4.8480e+00   -3.4222e+00   -4.8556e+00   -1.1388e+01    4.4279e-02   -7.6064e+00
    5560   -4.8515e+00   -3.4263e+00   -4.8600e+00   -1.1379e+01    4.0970e-02   -7.6097e+00
    5570   -4.8550e+00   -3.4304e+00   -4.8640e+00   -1.1388e+01    3.8034e-02   -7.6131e+00
    5580   -4.8585e+00   -3.4346e+00   -4.8679e+00   -1.1447e+01    3.4655e-02   -7.6165e+00
    5590   -4.8619e+00   -3.4387e+00   -4.8726e+00   -1.1374e+01    3.1401e-02   -7.6201e+00
    5600   -4.8654e+00   -3.4429e+00   -4.8781e+00   -1.1380e+01    2.8213e-02   -7.6238e+00
    5610   -4.8693e+00   -3.4480e+00   -4.8685e+00   -1.1387e+01    2.6674e-02   -7.6267e+00
    5620   -4.8729e+00   -3.4521e+00   -4.8688e+00   -1.1351e+01    2.3934e-02   -7.6302e+00
    5630   -4.8764e+00   -3.4565e+00   -4.8770e+00   -1.1287e+01    2.0535e-02   -7.6338e+00
    5640   -4.8800e+00   -3.4607e+00   -4.8831e+00   -1.1346e+01    1.7525e-02   -7.6371e+00
    5650   -4.8835e+00   -3.4650e+00   -4.8878e+00   -1.1366e+01    1.4164e-02   -7.6405e+00
    5660   -4.8870e+00   -3.4692e+00   -4.8916e+00   -1.1359e+01    1.1022e-02   -7.6440e+00
    5670   -4.8905e+00   -3.4734e+00   -4.8971e+00   -1.1360e+01    8.1030e-03   -7.6477e+00
    5680   -4.8940e+00   -3.4777e+00   -4.9001e+00   -1.1420e+01    4.4963e-03   -7.6494e+00
    5690   -4.8975e+00   -3.4818e+00   -4.9044e+00   -1.1405e+01    1.6918e-03   -7.6528e+00
    5700   -4.9010e+00   -3.4861e+00   -4.9084e+00   -1.1407e+01   -1.9998e-03   -7.6555e+00
    5710   -4.9050e+00   -3.4914e+00   -4.9032e+00   -1.1341e+01   -3.4282e-03   -7.6578e+00
    5720   -4.9086e+00   -3.4957e+00   -4.9020e+00   -1.1277e+01   -6.7392e-03   -7.6615e+00
    5730   -4.9122e+00   -3.5000e+00   -4.9096e+00   -1.1164e+01   -9.4679e-03   -7.6648e+00
    5740   -4.9158e+00   -3.5044e+00   -4.9154e+00   -1.1335e+01   -1.2747e-02   -7.6677e+00
    5750   -4.9193e+00   -3.5087e+00   -4.9196e+00   -1.1275e+01   -1.6066e-02   -7.6706e+00
    5760   -4.9229e+00   -3.5131e+00   -4.9264e+00   -1.1390e+01   -1.9343e-02   -7.6722e+00
    5770   -4.9264e+00   -3.5174e+00   -4.9297e+00   -1.1361e+01   -2.2458e-02   -7.6748e+00
    5780   -4.9300e+00   -3.5217e+00   -4.9330e+00   -1.1300e+01   -2.5778e-02   -7.6777e+00
    5790   -4.9335e+00   -3.5260e+00   -4.9372e+00   -1.1428e+01   -2.8964e-02   -7.6790e+00
    5800   -4.9371e+00   -3.5304e+00   -4.9424e+00   -1.1335e+01   -3.2492e-02   -7.6816e+00
    5810   -4.9411e+00   -3.5357e+00   -4.9359e+00   -1.1399e+01   -3.4140e-02   -7.6859e+00
    5820   -4.9447e+00   -3.5400e+00   -4.9411e+00   -1.1486e+01   -3.7045e-02   -7.6895e+00
    5830   -4.9484e+00   -3.5445e+00   -4.9487e+00   -1.1475e+01   -4.0597e-02   -7.6936e+00
    5840   -4.9520e+00   -3.5492e+00   -4.9554e+00   -1.1465e+01   -4.4044e-02   -7.6964e+00
    5850   -4.9556e+00   -3.5534e+00   -4.9580e+00   -1.1472e+01   -4.7147e-02   -7.6985e+00
    5860   -4.9592e+00   -3.5580e+00   -4.9645e+00   -1.1443e+01   -5.0546e-02   -7.7023e+00
    5870   -4.9628e+00   -3.5622e+00   -4.9674e+00   -1.1493e+01   -5.3684e-02   -7.7030e+00
    5880   -4.9664e+00   -3.5669e+00   -4.9767e+00   -1.1484e+01   -5.7164e-02   -7.7050e+00
    5890   -4.9700e+00   -3.5712e+00   -4.9798e+00   -1.1497e+01   -6.0925e-02   -7.7081e+00
    5900   -4.9736e+00   -3.5756e+00   -4.9834e+00   -1.1511e+01   -6.4117e-02   -7.7107e+00
    5910   -4.9776e+00   -3.5811e+00   -4.9794e+00   -1.1497e+01   -6.5986e-02   -7.7150e+00
    5920   -4.9813e+00   -3.5852e+00   -4.9802e+00   -1.1490e+01   -6.8586e-02   -7.7188e+00
    5930   -4.9850e+00   -3.5901e+00   -4.9917e+00   -1.1502e+01   -7.2334e-02   -7.7224e+00
    5940   -4.9886e+00   -3.5943e+00   -4.9929e+00   -1.1482e+01   -7.4838e-02   -7.7236e+00
    5950   -4.9923e+00   -3.5990e+00   -4.9988e+00   -1.1488e+01   -7.8781e-02   -7.7263e+00
    5960   -4.9959e+00   -3.6036e+00   -5.0069e+00   -1.1520e+01   -8.2231e-02   -7.7285e+00
    5970   -4.9995e+00   -3.6080e+00   -5.0072e+00   -1.1498e+01   -8.5479e-02   -7.7307e+00
    5980   -5.0032e+00   -3.6124e+00   -5.0116e+00   -1.1483e+01   -8.8868e-02   -7.7326e+00
    5990   -5.0068e+00   -3.6168e+00   -5.0147e+00   -1.1508e+01   -9.2230e-02   -7.7355e+00
    6000   -5.0104e+00   -3.6210e+00   -5.0169e+00   -1.1481e+01   -9.4999e-02   -7.7391e+00
    6010   -5.0145e+00   -3.6268e+00   -5.0235e+00   -1.1478e+01   -9.7508e-02   -7.7429e+00
    6020   -5.0182e+00   -3.6313e+00   -5.0199e+00   -1.1434e+01   -1.0055e-01   -7.7458e+00
    6030   -5.0219e+00   -3.6361e+00   -5.0293e+00   -1.1397e+01   -1.0391e-01   -7.7470e+00
    6040   -5.0256e+00   -3.6406e+00   -5.0365e+00   -1.1337e+01   -1.0716e-01   -7.7504e+00
    6050   -5.0293e+00   -3.6451e+00   -5.0414e+00   -1.1301e+01   -1.1031e-01   -7.7520e+00
    6060   -5.0330e+00   -3.6497e+00   -5.0463e+00   -1.1298e+01   -1.1383e-01   -7.7533e+00
    6070   -5.0367e+00   -3.6542e+00   -5.0503e+00   -1.1406e+01   -1.1733e-01   -7.7557e+00
    6080   -5.0403e+00   -3.6587e+00   -5.0552e+00   -1.1385e+01   -1.2064e-01   -7.7585e+00
    6090   -5.0440e+00   -3.6632e+00   -5.0590e+00   -1.1463e+01   -1.2407e-01   -7.7610e+00
    6100   -5.0477e+00   -3.6677e+00   -5.0638e+00   -1.1415e+01   -1.2745e-01   -7.7632e+00
    6110   -5.0518e+00   -3.6732e+00   -5.0570e+00   -1.1431e+01   -1.2919e-01   -7.7679e+00
    6120   -5.0555e+00   -3.6778e+00   -5.0547e+00   -1.1309e+01   -1.3232e-01   -7.7702e+00
    6130   -5.0593e+00   -3.6826e+00   -5.0631e+00   -1.1411e+01   -1.3575e-01   -7.7710e+00
    6140   -5.0630e+00   -3.6872e+00   -5.0709e+00   -1.1389e+01   -1.3905e-01   -7.7724e+00
    6150   -5.0667e+00   -3.6918e+00   -5.0752e+00   -1.1407e+01   -1.4243e-01   -7.7750e+00
    6160   -5.0705e+00   -3.6965e+00   -5.0797e+00   -1.1455e+01   -1.4595e-01   -7.7770e+00
    6170   -5.0742e+00   -3.7009e+00   -5.0844e+00   -1.1445e+01   -1.4933e-01   -7.7803e+00
    6180   -5.0779e+00   -3.7055e+00   -5.0885e+00   -1.1459e+01   -1.5290e-01   -7.7831e+00
    6190   -5.0816e+00   -3.7100e+00   -5.0924e+00   -1.1385e+01   -1.5604e-01   -7.7858e+00
    6200   -5.0853e+00   -3.7147e+00   -5.0976e+00   -1.1437e+01   -1.5973e-01   -7.7883e+00
    6210   -5.0894e+00   -3.7202e+00   -5.0909e+00   -1.1469e+01   -1.6149e-01   -7.7933e+00
    6220   -5.0932e+00   -3.7249e+00   -5.0893e+00   -1.1443e+01   -1.6465e-01   -7.7954e+00
    6230   -5.0970e+00   -3.7296e+00   -5.0960e+00   -1.1409e+01   -1.6803e-01   -7.7970e+00
    6240   -5.1008e+00   -3.7344e+00   -5.1036e+00   -1.1361e+01   -1.7156e-01   -7.7988e+00
    6250   -5.1046e+00   -3.7390e+00   -5.1090e+00   -1.1380e+01   -1.7480e-01   -7.8011e+00
    6260   -5.1083e+00   -3.7437e+00   -5.1137e+00   -1.1382e+01   -1.7837e-01   -7.8024e+00
    6270   -5.1121e+00   -3.7483e+00   -5.1189e+00   -1.1443e+01   -1.8172e-01   -7.8045e+00
    6280   -5.1158e+00   -3.7529e+00   -5.1236e+00   -1.1460e+01   -1.8534e-01   -7.8068e+00
    6290   -5.1195e+00   -3.7576e+00   -5.1281e+00   -1.1421e+01   -1.8883e-01   -7.8083e+00
    6300   -5.1233e+00   -3.7622e+00   -5.1331e+00   -1.1348e+01   -1.9235e-01   -7.8100e+00
    6310   -5.1275e+00   -3.7680e+00   -5.1262e+00   -1.1432e+01   -1.9433e-01   -7.8130e+00
    6320   -5.1313e+00   -3.7725e+00   -5.1236e+00   -1.1414e+01   -1.9729e-01   -7.8158e+00
    6330   -5.1351e+00   -3.7773e+00   -5.1299e+00   -1.1371e+01   -2.0072e-01   -7.8185e+00
    6340   -5.1390e+00   -3.7820e+00   -5.1383e+00   -1.1398e+01   -2.0426e-01   -7.8204e+00
    6350   -5.1428e+00   -3.7868e+00   -5.1425e+00   -1.1429e+01   -2.0773e-01   -7.8229e+00
    6360   -5.1465e+00   -3.7914e+00   -5.1473e+00   -1.1360e+01   -2.1108e-01   -7.8255e+00
    6370   -5.1503e+00   -3.7960e+00   -5.1523e+00   -1.1383e+01   -2.1461e-01   -7.8283e+00
    6380   -5.1541e+00   -3.8007e+00   -5.1570e+00   -1.1442e+01   -2.1826e-01   -7.8312e+00
    6390   -5.1579e+00   -3.8053e+00   -5.1609e+00   -1.1425e+01   -2.2179e-01   -7.8344e+00
    6400   -5.1617e+00   -3.8099e+00   -5.1658e+00   -1.1370e+01   -2.2532e-01   -7.8376e+00
    6410   -5.1659e+00   -3.8159e+00   -5.1608e+00   -1.1421e+01   -2.2731e-01   -7.8399e+00
    6420   -5.1698e+00   -3.8205e+00   -5.1576e+00   -1.1380e+01   -2.3040e-01   -7.8425e+00
    6430   -5.1737e+00   -3.8253e+00   -5.1647e+00   -1.1358e+01   -2.3392e-01   -7.8458e+00
    6440   -5.1775e+00   -3.8300e+00   -5.1714e+00   -1.1436e+01   -2.3737e-01   -7.8483e+00
    6450   -5.1813e+00   -3.8347e+00   -5.1757e+00   -1.1467e+01   -2.4098e-01   -7.8508e+00
    6460   -5.1852e+00   -3.8393e+00   -5.1812e+00   -1.1415e+01   -2.4436e-01   -7.8534e+00
    6470   -5.1890e+00   -3.8439e+00   -5.1860e+00   -1.1334e+01   -2.4783e-01   -7.8566e+00
    6480   -5.1929e+00   -3.8489e+00   -5.1944e+00   -1.1406e+01   -2.5178e-01   -7.8596e+00
    6490   -5.1966e+00   -3.8533e+00   -5.1950e+00   -1.1375e+01   -2.5523e-01   -7.8629e+00
    6500   -5.2005e+00   -3.8579e+00   -5.1998e+00   -1.1383e+01   -2.5871e-01   -7.8661e+00
    6510   -5.2048e+00   -3.8643e+00   -5.1979e+00   -1.1516e+01   -2.6116e-01   -7.8691e+00
    6520   -5.2087e+00   -3.8690e+00   -5.2030e+00   -1.1498e+01   -2.6438e-01   -7.8724e+00
    6530   -5.2127e+00   -3.8738e+00   -5.2148e+00   -1.1494e+01   -2.6778e-01   -7.8760e+00
    6540   -5.2166e+00   -3.8786e+00   -5.2245e+00   -1.1399e+01   -2.7135e-01   -7.8797e+00
    6550   -5.2204e+00   -3.8832e+00   -5.2243e+00   -1.1428e+01   -2.7485e-01   -7.8828e+00
    6560   -5.2243e+00   -3.8880e+00   -5.2352e+00   -1.1436e+01   -2.7848e-01   -7.8858e+00
    6570   -5.2282e+00   -3.8926e+00   -5.2350e+00   -1.1489e+01   -2.8194e-01   -7.8890e+00
    6580   -5.2320e+00   -3.8973e+00   -5.2444e+00   -1.1438e+01   -2.8572e-01   -7.8921e+00
    6590   -5.2359e+00   -3.9022e+00   -5.2500e+00   -1.1452e+01   -2.8943e-01   -7.8933e+00
    6600   -5.2397e+00   -3.9068e+00   -5.2510e+00   -1.1487e+01   -2.9296e-01   -7.8963e+00
    6610   -5.2441e+00   -3.9128e+00   -5.2491e+00   -1.1444e+01   -2.9507e-01   -7.8992e+00
    6620   -5.2480e+00   -3.9175e+00   -5.2420e+00   -1.1442e+01   -2.9832e-01   -7.9028e+00
    6630   -5.2520e+00   -3.9225e+00   -5.2553e+00   -1.1337e+01   -3.0198e-01   -7.9050e+00
    6640   -5.2559e+00   -3.9273e+00   -5.2625e+00   -1.1393e+01   -3.0532e-01   -7.9082e+00
    6650   -5.2599e+00   -3.9319e+00   -5.2663e+00   -1.1355e+01   -3.0893e-01   -7.9121e+00
    6660   -5.2638e+00   -3.9368e+00   -5.2731e+00   -1.1355e+01   -3.1244e-01   -7.9136e+00
    6670   -5.2677e+00   -3.9416e+00   -5.2772e+00   -1.1405e+01   -3.1625e-01   -7.9166e+00
    6680   -5.2716e+00   -3.9462e+00   -5.2814e+00   -1.1450e+01   -3.1985e-01   -7.9194e+00
    6690   -5.2755e+00   -3.9511e+00   -5.2876e+00   -1.1452e+01   -3.2349e-01   -7.9203e+00
    6700   -5.2794e+00   -3.9560e+00   -5.2945e+00   -1.1388e+01   -3.2715e-01   -7.9215e+00
    6710   -5.2837e+00   -3.9618e+00   -5.2860e+00   -1.1432e+01   -3.2930e-01   -7.9264e+00
    6720   -5.2878e+00   -3.9667e+00   -5.2838e+00   -1.1434e+01   -3.3269e-01   -7.9296e+00
    6730   -5.2917e+00   -3.9717e+00   -5.2914e+00   -1.1434e+01   -3.3629e-01   -7.9305e+00
    6740   -5.2957e+00   -3.9765e+00   -5.2992e+00   -1.1460e+01   -3.3981e-01   -7.9333e+00
    6750   -5.2997e+00   -3.9813e+00   -5.3041e+00   -1.1339e+01   -3.4335e-01   -7.9370e+00
    6760   -5.3036e+00   -3.9861e+00   -5.3098e+00   -1.1475e+01   -3.4704e-01   -7.9383e+00
    6770   -5.3076e+00   -3.9911e+00   -5.3158e+00   -1.1387e+01   -3.5072e-01   -7.9398e+00
    6780   -5.3115e+00   -3.9959e+00   -5.3197e+00   -1.1390e+01   -3.5461e-01   -7.9413e+00
    6790   -5.3154e+00   -4.0006e+00   -5.3257e+00   -1.1342e+01   -3.5802e-01   -7.9431e+00
    6800   -5.3194e+00   -4.0054e+00   -5.3305e+00   -1.1388e+01   -3.6179e-01   -7.9450e+00
    6810   -5.3238e+00   -4.0116e+00   -5.3239e+00   -1.1392e+01   -3.6388e-01   -7.9468e+00
    6820   -5.3278e+00   -4.0166e+00   -5.3233e+00   -1.1452e+01   -3.6730e-01   -7.9489e+00
    6830   -5.3318e+00   -4.0214e+00   -5.3280e+00   -1.1365e+01   -3.7093e-01   -7.9509e+00
    6840   -5.3359e+00   -4.0263e+00   -5.3367e+00   -1.1422e+01   -3.7433e-01   -7.9531e+00
    6850   -5.3399e+00   -4.0312e+00   -5.3416e+00   -1.1392e+01   -3.7830e-01   -7.9554e+00
    6860   -5.3438e+00   -4.0360e+00   -5.3462e+00   -1.1380e+01   -3.8178e-01   -7.9579e+00
    6870   -5.3478e+00   -4.0408e+00   -5.3512e+00   -1.1416e+01   -3.8567e-01   -7.9605e+00
    6880   -5.3518e+00   -4.0455e+00   -5.3546e+00   -1.1364e+01   -3.8916e-01   -7.9632e+00
    6890   -5.3558e+00   -4.0503e+00   -5.3584e+00   -1.1425e+01   -3.9313e-01   -7.9660e+00
    6900   -5.3598e+00   -4.0550e+00   -5.3643e+00   -1.1342e+01   -3.9673e-01   -7.9688e+00
    6910   -5.3642e+00   -4.0612e+00   -5.3571e+00   -1.1367e+01   -3.9903e-01   -7.9716e+00
    6920   -5.3683e+00   -4.0660e+00   -5.3556e+00   -1.1407e+01   -4.0232e-01   -7.9743e+00
    6930   -5.3724e+00   -4.0710e+00   -5.3636e+00   -1.1446e+01   -4.0607e-01   -7.9770e+00
    6940   -5.3764e+00   -4.0758e+00   -5.3693e+00   -1.1430e+01   -4.0968e-01   -7.9799e+00
    6950   -5.3805e+00   -4.0806e+00   -5.3751e+00   -1.1254e+01   -4.1343e-01   -7.9828e+00
    6960   -5.3845e+00   -4.0854e+00   -5.3807e+00   -1.1385e+01   -4.1710e-01   -7.9857e+00
    6970   -5.3885e+00   -4.0900e+00   -5.3847e+00   -1.1431e+01   -4.2079e-01   -7.9887e+00
    6980   -5.3925e+00   -4.0947e+00   -5.3890e+00   -1.1431e+01   -4.2458e-01   -7.9919e+00
    6990   -5.3965e+00   -4.0994e+00   -5.3933e+00   -1.1401e+01   -4.2844e-01   -7.9949e+00
    7000   -5.4006e+00   -4.1043e+00   -5.3991e+00   -1.1383e+01   -4.3227e-01   -7.9981e+00
    7010   -5.4050e+00   -4.1103e+00   -5.3913e+00   -1.1424e+01   -4.3438e-01   -8.0010e+00
    7020   -5.4092e+00   -4.1151e+00   -5.3905e+00   -1.1442e+01   -4.3786e-01   -8.0040e+00
    7030   -5.4133e+00   -4.1201e+00   -5.3990e+00   -1.1417e+01   -4.4163e-01   -8.0070e+00
    7040   -5.4174e+00   -4.1249e+00   -5.4061e+00   -1.1384e+01   -4.4528e-01   -8.0097e+00
    7050   -5.4215e+00   -4.1297e+00   -5.4103e+00   -1.1358e+01   -4.4907e-01   -8.0121e+00
    7060   -5.4255e+00   -4.1344e+00   -5.4161e+00   -1.1419e+01   -4.5283e-01   -8.0148e+00
    7070   -5.4296e+00   -4.1392e+00   -5.4218e+00   -1.1431e+01   -4.5649e-01   -8.0177e+00
    7080   -5.4336e+00   -4.1441e+00   -5.4270e+00   -1.1480e+01   -4.6037e-01   -8.0196e+00
    7090   -5.4377e+00   -4.1489e+00   -5.4326e+00   -1.1439e+01   -4.6429e-01   -8.0208e+00
    7100   -5.4418e+00   -4.1537e+00   -5.4369e+00   -1.1418e+01   -4.6810e-01   -8.0223e+00
    7110   -5.4463e+00   -4.1600e+00   -5.4316e+00   -1.1442e+01   -4.7023e-01   -8.0238e+00
    7120   -5.4505e+00   -4.1648e+00   -5.4296e+00   -1.1469e+01   -4.7365e-01   -8.0255e+00
    7130   -5.4546e+00   -4.1698e+00   -5.4382e+00   -1.1414e+01   -4.7755e-01   -8.0273e+00
    7140   -5.4588e+00   -4.1747e+00   -5.4452e+00   -1.1385e+01   -4.8134e-01   -8.0293e+00
    7150   -5.4629e+00   -4.1795e+00   -5.4512e+00   -1.1360e+01   -4.8498e-01   -8.0315e+00
    7160   -5.4670e+00   -4.1843e+00   -5.4545e+00   -1.1459e+01   -4.8880e-01   -8.0338e+00
    7170   -5.4711e+00   -4.1890e+00   -5.4598e+00   -1.1449e+01   -4.9266e-01   -8.0363e+00
    7180   -5.4752e+00   -4.1938e+00   -5.4642e+00   -1.1443e+01   -4.9656e-01   -8.0388e+00
    7190   -5.4793e+00   -4.1985e+00   -5.4681e+00   -1.1441e+01   -5.0045e-01   -8.0414e+00
    7200   -5.4834e+00   -4.2031e+00   -5.4727e+00   -1.1369e+01   -5.0408e-01   -8.0442e+00
    7210   -5.4879e+00   -4.2094e+00   -5.4652e+00   -1.1440e+01   -5.0622e-01   -8.0467e+00
    7220   -5.4922e+00   -4.2143e+00   -5.4694e+00   -1.1500e+01   -5.1023e-01   -8.0492e+00
    7230   -5.4964e+00   -4.2192e+00   -5.4730e+00   -1.1432e+01   -5.1375e-01   -8.0519e+00
    7240   -5.5005e+00   -4.2240e+00   -5.4774e+00   -1.1483e+01   -5.1792e-01   -8.0547e+00
    7250   -5.5047e+00   -4.2287e+00   -5.4839e+00   -1.1446e+01   -5.2141e-01   -8.0575e+00
    7260   -5.5088e+00   -4.2334e+00   -5.4889e+00   -1.1402e+01   -5.2516e-01   -8.0603e+00
    7270   -5.5130e+00   -4.2382e+00   -5.4945e+00   -1.1427e+01   -5.2923e-01   -8.0633e+00
    7280   -5.5171e+00   -4.2428e+00   -5.5001e+00   -1.1450e+01   -5.3295e-01   -8.0663e+00
    7290   -5.5212e+00   -4.2475e+00   -5.5025e+00   -1.1457e+01   -5.3686e-01   -8.0693e+00
    7300   -5.5254e+00   -4.2521e+00   -5.5079e+00   -1.1396e+01   -5.4071e-01   -8.0724e+00
    7310   -5.5300e+00   -4.2583e+00   -5.5002e+00   -1.1451e+01   -5.4304e-01   -8.0753e+00
    7320   -5.5344e+00   -4.2638e+00   -5.5193e+00   -1.1460e+01   -5.4705e-01   -8.0782e+00
    7330   -5.5386e+00   -4.2686e+00   -5.5273e+00   -1.1415e+01   -5.5064e-01   -8.0811e+00
    7340   -5.5428e+00   -4.2733e+00   -5.5302e+00   -1.1481e+01   -5.5482e-01   -8.0842e+00
    7350   -5.5470e+00   -4.2782e+00   -5.5334e+00   -1.1498e+01   -5.5864e-01   -8.0873e+00
    7360   -5.5512e+00   -4.2821e+00   -5.5374e+00   -1.1466e+01   -5.6238e-01   -8.0904e+00
    7370   -5.5553e+00   -4.2867e+00   -5.5419e+00   -1.1456e+01   -5.6629e-01   -8.0935e+00
    7380   -5.5595e+00   -4.2913e+00   -5.5317e+00   -1.1487e+01   -5.6998e-01   -8.0968e+00
    7390   -5.5636e+00   -4.2959e+00   -5.5393e+00   -1.1493e+01   -5.7407e-01   -8.1001e+00
    7400   -5.5679e+00   -4.3012e+00   -5.5549e+00   -1.1466e+01   -5.7801e-01   -8.1035e+00
    7410   -5.5725e+00   -4.3067e+00   -5.5354e+00   -1.1451e+01   -5.8027e-01   -8.1065e+00
    7420   -5.5769e+00   -4.3122e+00   -5.5547e+00   -1.1393e+01   -5.8403e-01   -8.1096e+00
    7430   -5.5812e+00   -4.3170e+00   -5.5596e+00   -1.1475e+01   -5.8790e-01   -8.1127e+00
    7440   -5.5854e+00   -4.3217e+00   -5.5708e+00   -1.1476e+01   -5.9174e-01   -8.1159e+00
    7450   -5.5897e+00   -4.3264e+00   -5.5747e+00   -1.1483e+01   -5.9562e-01   -8.1193e+00
    7460   -5.5939e+00   -4.3309e+00   -5.5789e+00   -1.1430e+01   -5.9961e-01   -8.1226e+00
