#Flat plate results using CFL3D on 545x385 near Re_theta=10000, postprocessed
variables="log(y+)","u+"
zone, t="SA"
    0.1395399E+01    0.1285857E+02
    0.1408734E+01    0.1294651E+02
    0.1422063E+01    0.1303304E+02
    0.1435388E+01    0.1311827E+02
    0.1448707E+01    0.1320232E+02
    0.1462023E+01    0.1328528E+02
    0.1475334E+01    0.1336725E+02
    0.1488641E+01    0.1344831E+02
    0.1501945E+01    0.1352855E+02
    0.1515245E+01    0.1360804E+02
    0.1528542E+01    0.1368685E+02
    0.1541836E+01    0.1376504E+02
    0.1555127E+01    0.1384267E+02
    0.1568416E+01    0.1391980E+02
    0.1581702E+01    0.1399647E+02
    0.1594985E+01    0.1407273E+02
    0.1608266E+01    0.1414863E+02
    0.1621546E+01    0.1422419E+02
    0.1634823E+01    0.1429946E+02
    0.1648098E+01    0.1437447E+02
    0.1661372E+01    0.1444924E+02
    0.1674644E+01    0.1452382E+02
    0.1687914E+01    0.1459821E+02
    0.1701183E+01    0.1467244E+02
    0.1714451E+01    0.1474653E+02
    0.1727717E+01    0.1482051E+02
    0.1740983E+01    0.1489440E+02
    0.1754247E+01    0.1496819E+02
    0.1767509E+01    0.1504192E+02
    0.1780771E+01    0.1511560E+02
    0.1794032E+01    0.1518923E+02
    0.1807292E+01    0.1526283E+02
    0.1820552E+01    0.1533642E+02
    0.1833810E+01    0.1540999E+02
    0.1847068E+01    0.1548356E+02
    0.1860325E+01    0.1555714E+02
    0.1873581E+01    0.1563074E+02
    0.1886837E+01    0.1570436E+02
    0.1900092E+01    0.1577800E+02
    0.1913347E+01    0.1585169E+02
    0.1926601E+01    0.1592541E+02
    0.1939854E+01    0.1599918E+02
    0.1953107E+01    0.1607301E+02
    0.1966360E+01    0.1614690E+02
    0.1979612E+01    0.1622085E+02
    0.1992864E+01    0.1629486E+02
    0.2006116E+01    0.1636895E+02
    0.2019367E+01    0.1644312E+02
    0.2032618E+01    0.1651738E+02
    0.2045869E+01    0.1659171E+02
    0.2059119E+01    0.1666615E+02
    0.2072369E+01    0.1674067E+02
    0.2085619E+01    0.1681530E+02
    0.2098869E+01    0.1689003E+02
    0.2112118E+01    0.1696488E+02
    0.2125367E+01    0.1703984E+02
    0.2138616E+01    0.1711492E+02
    0.2151865E+01    0.1719012E+02
    0.2165114E+01    0.1726546E+02
    0.2178362E+01    0.1734093E+02
    0.2191610E+01    0.1741654E+02
    0.2204859E+01    0.1749230E+02
    0.2218107E+01    0.1756821E+02
    0.2231354E+01    0.1764429E+02
    0.2244602E+01    0.1772053E+02
    0.2257850E+01    0.1779694E+02
    0.2271098E+01    0.1787353E+02
    0.2284345E+01    0.1795031E+02
    0.2297592E+01    0.1802728E+02
    0.2310840E+01    0.1810446E+02
    0.2324087E+01    0.1818184E+02
    0.2337334E+01    0.1825945E+02
    0.2350581E+01    0.1833728E+02
    0.2363828E+01    0.1841535E+02
    0.2377075E+01    0.1849366E+02
    0.2390322E+01    0.1857223E+02
    0.2403569E+01    0.1865106E+02
    0.2416816E+01    0.1873018E+02
    0.2430062E+01    0.1880957E+02
    0.2443309E+01    0.1888926E+02
    0.2456555E+01    0.1896926E+02
    0.2469802E+01    0.1904959E+02
    0.2483048E+01    0.1913024E+02
    0.2496295E+01    0.1921124E+02
    0.2509542E+01    0.1929260E+02
    0.2522788E+01    0.1937433E+02
    0.2536034E+01    0.1945644E+02
    0.2549281E+01    0.1953894E+02
    0.2562527E+01    0.1962187E+02
    0.2575773E+01    0.1970522E+02
    0.2589020E+01    0.1978900E+02
    0.2602266E+01    0.1987325E+02
    0.2615512E+01    0.1995797E+02
    0.2628758E+01    0.2004317E+02
    0.2642004E+01    0.2012888E+02
    0.2655251E+01    0.2021510E+02
    0.2668497E+01    0.2030187E+02
    0.2681743E+01    0.2038918E+02
    0.2694989E+01    0.2047707E+02
    0.2708235E+01    0.2056555E+02
    0.2721481E+01    0.2065463E+02
    0.2734727E+01    0.2074434E+02
    0.2747973E+01    0.2083468E+02
    0.2761220E+01    0.2092570E+02
    0.2774466E+01    0.2101738E+02
    0.2787712E+01    0.2110977E+02
    0.2800958E+01    0.2120288E+02
    0.2814204E+01    0.2129671E+02
    0.2827450E+01    0.2139131E+02
    0.2840696E+01    0.2148668E+02
    0.2853942E+01    0.2158285E+02
    0.2867188E+01    0.2167984E+02
    0.2880434E+01    0.2177765E+02
    0.2893680E+01    0.2187632E+02
    0.2906926E+01    0.2197586E+02
    0.2920172E+01    0.2207630E+02
    0.2933418E+01    0.2217764E+02
    0.2946664E+01    0.2227992E+02
    0.2959910E+01    0.2238314E+02
    0.2973156E+01    0.2248733E+02
    0.2986402E+01    0.2259250E+02
    0.2999648E+01    0.2269867E+02
    0.3012894E+01    0.2280585E+02
    0.3026139E+01    0.2291406E+02
    0.3039386E+01    0.2302332E+02
    0.3052631E+01    0.2313363E+02
    0.3065877E+01    0.2324500E+02
    0.3079123E+01    0.2335744E+02
    0.3092369E+01    0.2347096E+02
    0.3105615E+01    0.2358558E+02
    0.3118861E+01    0.2370126E+02
    0.3132107E+01    0.2381804E+02
    0.3145353E+01    0.2393588E+02
    0.3158599E+01    0.2405479E+02
    0.3171845E+01    0.2417475E+02
    0.3185091E+01    0.2429574E+02
    0.3198337E+01    0.2441773E+02
    0.3211582E+01    0.2454069E+02
    0.3224828E+01    0.2466459E+02
    0.3238074E+01    0.2478935E+02
    0.3251320E+01    0.2491493E+02
    0.3264566E+01    0.2504126E+02
    0.3277812E+01    0.2516823E+02
    0.3291058E+01    0.2529577E+02
    0.3304304E+01    0.2542373E+02
    0.3317550E+01    0.2555200E+02
    0.3330796E+01    0.2568040E+02
    0.3344042E+01    0.2580875E+02
    0.3357288E+01    0.2593683E+02
    0.3370533E+01    0.2606441E+02
    0.3383779E+01    0.2619119E+02
    0.3397025E+01    0.2631684E+02
    0.3410271E+01    0.2644100E+02
    0.3423517E+01    0.2656323E+02
    0.3436763E+01    0.2668303E+02
    0.3450009E+01    0.2679984E+02
    0.3463255E+01    0.2691302E+02
    0.3476501E+01    0.2702183E+02
    0.3489747E+01    0.2712543E+02
    0.3502993E+01    0.2722288E+02
    0.3516238E+01    0.2731311E+02
    0.3529484E+01    0.2739494E+02
    0.3542730E+01    0.2746707E+02
    0.3555976E+01    0.2752813E+02
    0.3569222E+01    0.2757675E+02
    0.3582468E+01    0.2761179E+02
    0.3595714E+01    0.2763280E+02
    0.3608960E+01    0.2764162E+02
    0.3622206E+01    0.2764349E+02
    0.3635452E+01    0.2764354E+02
    0.3648697E+01    0.2764352E+02
    0.3661943E+01    0.2764352E+02
    0.3675189E+01    0.2764351E+02
    0.3688435E+01    0.2764351E+02
    0.3701681E+01    0.2764350E+02
    0.3714927E+01    0.2764350E+02
    0.3728173E+01    0.2764349E+02
    0.3741419E+01    0.2764348E+02
    0.3754665E+01    0.2764348E+02
    0.3767910E+01    0.2764347E+02
    0.3781157E+01    0.2764347E+02
    0.3794402E+01    0.2764346E+02
    0.3807648E+01    0.2764345E+02
    0.3820894E+01    0.2764345E+02
    0.3834140E+01    0.2764344E+02
    0.3847386E+01    0.2764343E+02
    0.3860632E+01    0.2764342E+02
    0.3873878E+01    0.2764342E+02
    0.3887124E+01    0.2764341E+02
    0.3900369E+01    0.2764340E+02
    0.3913615E+01    0.2764340E+02
    0.3926861E+01    0.2764338E+02
    0.3940107E+01    0.2764338E+02
    0.3953353E+01    0.2764337E+02
    0.3966599E+01    0.2764336E+02
    0.3979845E+01    0.2764335E+02
    0.3993091E+01    0.2764334E+02
    0.4006337E+01    0.2764333E+02
    0.4019583E+01    0.2764332E+02
    0.4032828E+01    0.2764331E+02
    0.4046074E+01    0.2764330E+02
    0.4059320E+01    0.2764329E+02
    0.4072566E+01    0.2764327E+02
    0.4085812E+01    0.2764326E+02
    0.4099058E+01    0.2764325E+02
    0.4112304E+01    0.2764324E+02
    0.4125550E+01    0.2764322E+02
    0.4138796E+01    0.2764321E+02
    0.4152041E+01    0.2764319E+02
    0.4165287E+01    0.2764318E+02
    0.4178534E+01    0.2764317E+02
    0.4191779E+01    0.2764315E+02
    0.4205025E+01    0.2764313E+02
    0.4218271E+01    0.2764311E+02
    0.4231517E+01    0.2764309E+02
    0.4244763E+01    0.2764308E+02
    0.4258009E+01    0.2764306E+02
    0.4271255E+01    0.2764305E+02
    0.4284501E+01    0.2764302E+02
    0.4297746E+01    0.2764300E+02
    0.4310992E+01    0.2764298E+02
    0.4324238E+01    0.2764296E+02
    0.4337484E+01    0.2764293E+02
    0.4350730E+01    0.2764292E+02
    0.4363976E+01    0.2764290E+02
    0.4377222E+01    0.2764286E+02
    0.4390468E+01    0.2764284E+02
    0.4403714E+01    0.2764281E+02
    0.4416960E+01    0.2764279E+02
    0.4430205E+01    0.2764276E+02
    0.4443451E+01    0.2764273E+02
    0.4456697E+01    0.2764270E+02
    0.4469943E+01    0.2764267E+02
    0.4483189E+01    0.2764264E+02
    0.4496435E+01    0.2764260E+02
    0.4509681E+01    0.2764257E+02
    0.4522927E+01    0.2764254E+02
    0.4536172E+01    0.2764251E+02
    0.4549418E+01    0.2764246E+02
    0.4562665E+01    0.2764243E+02
    0.4575910E+01    0.2764239E+02
    0.4589156E+01    0.2764235E+02
    0.4602402E+01    0.2764230E+02
    0.4615648E+01    0.2764226E+02
    0.4628894E+01    0.2764222E+02
    0.4642140E+01    0.2764217E+02
    0.4655385E+01    0.2764212E+02
    0.4668632E+01    0.2764208E+02
    0.4681878E+01    0.2764202E+02
    0.4695123E+01    0.2764197E+02
    0.4708369E+01    0.2764192E+02
    0.4721615E+01    0.2764186E+02
    0.4734861E+01    0.2764180E+02
    0.4748107E+01    0.2764174E+02
    0.4761353E+01    0.2764168E+02
    0.4774599E+01    0.2764162E+02
    0.4787845E+01    0.2764155E+02
    0.4801091E+01    0.2764148E+02
    0.4814336E+01    0.2764142E+02
    0.4827582E+01    0.2764134E+02
    0.4840828E+01    0.2764127E+02
    0.4854074E+01    0.2764119E+02
    0.4867320E+01    0.2764112E+02
    0.4880566E+01    0.2764103E+02
    0.4893812E+01    0.2764095E+02
    0.4907058E+01    0.2764087E+02
    0.4920303E+01    0.2764077E+02
    0.4933549E+01    0.2764069E+02
    0.4946795E+01    0.2764059E+02
    0.4960041E+01    0.2764049E+02
    0.4973287E+01    0.2764039E+02
    0.4986533E+01    0.2764029E+02
    0.4999779E+01    0.2764018E+02
    0.5013025E+01    0.2764006E+02
    0.5026271E+01    0.2763995E+02
    0.5039516E+01    0.2763983E+02
    0.5052763E+01    0.2763971E+02
    0.5066009E+01    0.2763958E+02
    0.5079254E+01    0.2763944E+02
    0.5092500E+01    0.2763930E+02
    0.5105746E+01    0.2763916E+02
    0.5118992E+01    0.2763901E+02
    0.5132238E+01    0.2763885E+02
    0.5145484E+01    0.2763869E+02
    0.5158730E+01    0.2763852E+02
    0.5171976E+01    0.2763833E+02
    0.5185222E+01    0.2763815E+02
    0.5198467E+01    0.2763793E+02
    0.5211713E+01    0.2763776E+02
    0.5224959E+01    0.2763736E+02
    0.5238205E+01    0.2763736E+02
    0.5251451E+01    0.2763772E+02
