VARIABLES = "y/h", "u", "v", "P", "nuhat", "y+", "U+", "uprime+", "vprime+", "wprime+", "r12+", "muT"
ZONE t="turbulent profile"
5.51876320e-02	6.95477293e+01	1.14624389e-01	9.72498236e+04	4.69456903e-05	9.89022737e+03	2.77430357e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
5.19218269e-02	6.95479134e+01	1.14678279e-01	9.72498203e+04	4.69296110e-05	9.30495937e+03	2.77431091e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
4.88492803e-02	6.95480789e+01	1.14728909e-01	9.72498172e+04	4.69114736e-05	8.75432541e+03	2.77431752e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
4.59585560e-02	6.95482276e+01	1.14776479e-01	9.72498142e+04	4.68909893e-05	8.23627599e+03	2.77432345e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
4.32388943e-02	6.95483614e+01	1.14821174e-01	9.72498114e+04	4.68678321e-05	7.74888287e+03	2.77432879e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
4.06801723e-02	6.95484818e+01	1.14863170e-01	9.72498087e+04	4.68416274e-05	7.29033189e+03	2.77433359e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
3.82728663e-02	6.95485901e+01	1.14902629e-01	9.72498062e+04	4.68119457e-05	6.85891632e+03	2.77433791e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
3.60080159e-02	6.95486876e+01	1.14939706e-01	9.72498038e+04	4.67782973e-05	6.45303036e+03	2.77434180e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
3.38771912e-02	6.95487756e+01	1.14974543e-01	9.72498016e+04	4.67401201e-05	6.07116326e+03	2.77434531e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
3.18724610e-02	6.95488550e+01	1.15007230e-01	9.72497995e+04	4.66967997e-05	5.71189368e+03	2.77434847e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.99863635e-02	6.95489280e+01	1.15037916e-01	9.72497974e+04	4.66475368e-05	5.37388437e+03	2.77435139e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.82118784e-02	6.95489929e+01	1.15065753e-01	9.72497953e+04	4.65878923e-05	5.05587723e+03	2.77435397e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.65424009e-02	6.95490407e+01	1.15090993e-01	9.72497918e+04	4.65248952e-05	4.75668860e+03	2.77435588e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.49717171e-02	6.95494923e+01	1.15097370e-01	9.72497871e+04	4.69466035e-05	4.47520488e+03	2.77437390e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.34939806e-02	6.95516546e+01	1.15132532e-01	9.72497375e+04	6.62009364e-05	4.21037833e+03	2.77446015e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.21036912e-02	6.95197908e+01	1.14589674e-01	9.72497418e+04	2.91495152e-04	3.96122326e+03	2.77318909e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.07956742e-02	6.93523490e+01	1.12192707e-01	9.72498187e+04	8.62818752e-04	3.72681231e+03	2.76650973e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.95650608e-02	6.90406076e+01	1.07949675e-01	9.72498042e+04	1.37433376e-03	3.50627293e+03	2.75407416e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.84072706e-02	6.86234294e+01	1.02650245e-01	9.72498022e+04	1.81487309e-03	3.29878426e+03	2.73743266e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.73179943e-02	6.81271373e+01	9.67132387e-02	9.72497941e+04	2.19807190e-03	3.10357403e+03	2.71763524e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.62931774e-02	6.75738816e+01	9.05053081e-02	9.72497875e+04	2.52924830e-03	2.91991563e+03	2.69556552e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.53290055e-02	6.69808834e+01	8.42655185e-02	9.72497814e+04	2.81228511e-03	2.74712548e+03	2.67191044e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.44218897e-02	6.63613014e+01	7.81562989e-02	9.72497757e+04	3.05085872e-03	2.58456040e+03	2.64719492e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.35684537e-02	6.57251310e+01	7.22811418e-02	9.72497705e+04	3.24860608e-03	2.43161533e+03	2.62181767e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.27655210e-02	6.50799361e+01	6.67027706e-02	9.72497656e+04	3.40909619e-03	2.28772101e+03	2.59608043e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.20101028e-02	6.44314195e+01	6.14553323e-02	9.72497609e+04	3.53577676e-03	2.15234180e+03	2.57021069e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.12993876e-02	6.37838618e+01	5.65533589e-02	9.72497564e+04	3.63193260e-03	2.02497387e+03	2.54437920e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.06307299e-02	6.31404470e+01	5.19980516e-02	9.72497520e+04	3.70066864e-03	1.90514309e+03	2.51871297e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.00016409e-02	6.25035134e+01	4.77817636e-02	9.72497478e+04	3.74482260e-03	1.79240346e+03	2.49330528e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
9.40977901e-03	6.18747477e+01	4.38911507e-02	9.72497437e+04	3.76710819e-03	1.68633534e+03	2.46822341e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
8.85294137e-03	6.12553387e+01	4.03094226e-02	9.72497398e+04	3.77002368e-03	1.58654394e+03	2.44351479e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
8.32905531e-03	6.06460900e+01	3.70179312e-02	9.72497361e+04	3.75586099e-03	1.49265783e+03	2.41921146e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
7.83617088e-03	6.00475068e+01	3.39972376e-02	9.72497325e+04	3.72671699e-03	1.40432754e+03	2.39533359e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
7.37245350e-03	5.94598636e+01	3.12278370e-02	9.72497291e+04	3.68450699e-03	1.32122432e+03	2.37189213e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
6.93617719e-03	5.88832584e+01	2.86906649e-02	9.72497258e+04	3.63098864e-03	1.24303883e+03	2.34889098e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
6.52571806e-03	5.83176541e+01	2.63674290e-02	9.72497227e+04	3.56775385e-03	1.16948006e+03	2.32632866e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
6.13954835e-03	5.77629106e+01	2.42407813e-02	9.72497197e+04	3.49623993e-03	1.10027423e+03	2.30419959e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
5.77623069e-03	5.72188088e+01	2.22944140e-02	9.72497169e+04	3.41774740e-03	1.03516373e+03	2.28249502e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
5.43441278e-03	5.66850709e+01	2.05131127e-02	9.72497143e+04	3.33345091e-03	9.73906219e+02	2.26120387e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
5.11282232e-03	5.61613756e+01	1.88827633e-02	9.72497117e+04	3.24440933e-03	9.16273691e+02	2.24031333e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
4.81026234e-03	5.56473709e+01	1.73903305e-02	9.72497094e+04	3.15157523e-03	8.62051633e+02	2.21980935e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
4.52560666e-03	5.51426833e+01	1.60238174e-02	9.72497071e+04	3.05580376e-03	8.11038221e+02	2.19967704e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
4.25779577e-03	5.46469258e+01	1.47722128e-02	9.72497050e+04	2.95786085e-03	7.63043580e+02	2.17990095e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
4.00583285e-03	5.41597033e+01	1.36254326e-02	9.72497030e+04	2.85843083e-03	7.17889068e+02	2.16046533e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
3.76878006e-03	5.36806176e+01	1.25742576e-02	9.72497012e+04	2.75812353e-03	6.75406615e+02	2.14135430e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
3.54575508e-03	5.32092708e+01	1.16102707e-02	9.72496994e+04	2.65748080e-03	6.35438099e+02	2.12255197e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
3.33592777e-03	5.27452684e+01	1.07257961e-02	9.72496978e+04	2.55698422e-03	5.97834749e+02	2.10404262e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
3.13851714e-03	5.22882216e+01	9.91384128e-03	9.72496962e+04	2.45706266e-03	5.62456605e+02	2.08581073e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.95278840e-03	5.18377494e+01	9.16804057e-03	9.72496948e+04	2.35809379e-03	5.29171983e+02	2.06784110e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.77805026e-03	5.13934803e+01	8.48260236e-03	9.72496934e+04	2.26040884e-03	4.97856997e+02	2.05011892e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.61365231e-03	5.09550528e+01	7.85225940e-03	9.72496922e+04	2.16429676e-03	4.68395086e+02	2.03262977e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.45898266e-03	5.05221170e+01	7.27222282e-03	9.72496910e+04	2.07000805e-03	4.40676592e+02	2.01535968e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.31346559e-03	5.00943346e+01	6.73813972e-03	9.72496899e+04	1.97775821e-03	4.14598342e+02	1.99829517e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.17655950e-03	4.96713801e+01	6.24605399e-03	9.72496889e+04	1.88773073e-03	3.90063273e+02	1.98142324e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.04775479e-03	4.92529409e+01	5.79237051e-03	9.72496879e+04	1.80007982e-03	3.66980060e+02	1.96473143e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.92657204e-03	4.88387180e+01	5.37382220e-03	9.72496870e+04	1.71493283e-03	3.45262785e+02	1.94820781e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.81256020e-03	4.84284258e+01	4.98743993e-03	9.72496862e+04	1.63239238e-03	3.24830616e+02	1.93184100e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.70529490e-03	4.80217932e+01	4.63052502e-03	9.72496854e+04	1.55253832e-03	3.05607501e+02	1.91562016e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.60437688e-03	4.76185627e+01	4.30062409e-03	9.72496847e+04	1.47542953e-03	2.87521888e+02	1.89953504e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.50943053e-03	4.72184914e+01	3.99550617e-03	9.72496840e+04	1.40110556e-03	2.70506463e+02	1.88357593e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.42010244e-03	4.68213502e+01	3.71314183e-03	9.72496834e+04	1.32958824e-03	2.54497892e+02	1.86773372e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.33606012e-03	4.64269243e+01	3.45168411e-03	9.72496828e+04	1.26088318e-03	2.39436589e+02	1.85199981e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.25699076e-03	4.60350124e+01	3.20945131e-03	9.72496823e+04	1.19498122e-03	2.25266495e+02	1.83636620e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.18260006e-03	4.56454268e+01	2.98491123e-03	9.72496818e+04	1.13185991e-03	2.11934868e+02	1.82082538e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
