#Flat plate results using CFL3D on 545x385 near Re_theta=10000, postprocessed
# (Results here given to greater accuracy than convergence tolerance)
variables="log(y+)","u+"
zone, t="SST"
    0.4760087E+01    0.2771988E+02
    0.4773333E+01    0.2771981E+02
    0.4786578E+01    0.2771974E+02
    0.4799824E+01    0.2771967E+02
    0.4813070E+01    0.2771960E+02
    0.4826316E+01    0.2771953E+02
    0.4839562E+01    0.2771946E+02
    0.4852808E+01    0.2771938E+02
    0.4866054E+01    0.2771930E+02
    0.4879300E+01    0.2771922E+02
    0.4892546E+01    0.2771913E+02
    0.4905791E+01    0.2771904E+02
    0.4919037E+01    0.2771896E+02
    0.4932283E+01    0.2771886E+02
    0.4945529E+01    0.2771876E+02
    0.4958775E+01    0.2771866E+02
    0.4972021E+01    0.2771856E+02
    0.4985267E+01    0.2771846E+02
    0.4998513E+01    0.2771834E+02
    0.5011759E+01    0.2771823E+02
    0.5025004E+01    0.2771811E+02
    0.5038250E+01    0.2771799E+02
    0.5051496E+01    0.2771786E+02
    0.5064742E+01    0.2771774E+02
    0.5077988E+01    0.2771760E+02
    0.5091234E+01    0.2771746E+02
    0.5104480E+01    0.2771731E+02
    0.5117726E+01    0.2771716E+02
    0.5130972E+01    0.2771700E+02
    0.5144217E+01    0.2771684E+02
    0.5157464E+01    0.2771666E+02
    0.5170709E+01    0.2771648E+02
    0.5183955E+01    0.2771629E+02
    0.5197201E+01    0.2771607E+02
    0.5210447E+01    0.2771590E+02
    0.5223693E+01    0.2771549E+02
    0.5236939E+01    0.2771550E+02
    0.5250185E+01    0.2771587E+02
