VARIABLES = "y/h", "u", "v", "P", "k+", "om", "y+", "U+", "uprime+", "vprime+", "wprime+", "r12+", "muT", "xbary", "ybary"
ZONE t="turbulent profile"
1.21964962e-01	6.95419428e+01	1.13848627e-01	9.72500907e+04	7.38361536e-06	4.75330427e+02	2.17863663e+04	2.78310840e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.14747515e-01	6.95426850e+01	1.13929768e-01	9.72500849e+04	7.38363962e-06	4.75331593e+02	2.04971276e+04	2.78313811e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.07957171e-01	6.95433552e+01	1.14005745e-01	9.72500794e+04	7.38365975e-06	4.75332501e+02	1.92841816e+04	2.78316493e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.01568655e-01	6.95439596e+01	1.14076890e-01	9.72500741e+04	7.38367624e-06	4.75333180e+02	1.81430133e+04	2.78318912e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
9.55581887e-02	6.95445041e+01	1.14143511e-01	9.72500690e+04	7.38368957e-06	4.75333659e+02	1.70693752e+04	2.78321091e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
8.99033997e-02	6.95449943e+01	1.14205901e-01	9.72500641e+04	7.38370018e-06	4.75333963e+02	1.60592712e+04	2.78323053e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
8.45832408e-02	6.95454353e+01	1.14264333e-01	9.72500594e+04	7.38370847e-06	4.75334116e+02	1.51089414e+04	2.78324818e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
7.95779096e-02	6.95458318e+01	1.14319065e-01	9.72500550e+04	7.38371480e-06	4.75334141e+02	1.42148487e+04	2.78326404e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
7.48687759e-02	6.95461882e+01	1.14370335e-01	9.72500507e+04	7.38371949e-06	4.75334056e+02	1.33736653e+04	2.78327831e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
7.04383117e-02	6.95465083e+01	1.14418369e-01	9.72500467e+04	7.38372285e-06	4.75333879e+02	1.25822600e+04	2.78329112e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
6.62700264e-02	6.95467959e+01	1.14463376e-01	9.72500428e+04	7.38372516e-06	4.75333627e+02	1.18376872e+04	2.78330263e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
6.23484052e-02	6.95470542e+01	1.14505553e-01	9.72500392e+04	7.38372666e-06	4.75333313e+02	1.11371756e+04	2.78331296e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
5.86588514e-02	6.95472861e+01	1.14545084e-01	9.72500357e+04	7.38372755e-06	4.75332950e+02	1.04781177e+04	2.78332225e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
5.51876320e-02	6.95474945e+01	1.14582139e-01	9.72500324e+04	7.38372804e-06	4.75332548e+02	9.85806043e+03	2.78333058e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
5.19218269e-02	6.95476816e+01	1.14616878e-01	9.72500292e+04	7.38372830e-06	4.75332118e+02	9.27469595e+03	2.78333807e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
4.88492803e-02	6.95478497e+01	1.14649450e-01	9.72500262e+04	7.38372847e-06	4.75331668e+02	8.72585287e+03	2.78334480e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
4.59585560e-02	6.95480008e+01	1.14679996e-01	9.72500234e+04	7.38372871e-06	4.75331205e+02	8.20948836e+03	2.78335085e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
4.32388943e-02	6.95481367e+01	1.14708644e-01	9.72500207e+04	7.38372913e-06	4.75330735e+02	7.72368042e+03	2.78335629e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
4.06801723e-02	6.95482588e+01	1.14735517e-01	9.72500182e+04	7.38372986e-06	4.75330265e+02	7.26662084e+03	2.78336117e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
3.82728663e-02	6.95483687e+01	1.14760728e-01	9.72500158e+04	7.38373098e-06	4.75329799e+02	6.83660841e+03	2.78336557e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
3.60080159e-02	6.95484677e+01	1.14784383e-01	9.72500135e+04	7.38373260e-06	4.75329341e+02	6.43204254e+03	2.78336953e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
3.38771912e-02	6.95485568e+01	1.14806580e-01	9.72500114e+04	7.38373482e-06	4.75328894e+02	6.05141743e+03	2.78337310e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
3.18724610e-02	6.95486371e+01	1.14827408e-01	9.72500094e+04	7.38373760e-06	4.75328463e+02	5.69331633e+03	2.78337631e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.99863635e-02	6.95487096e+01	1.14846954e-01	9.72500074e+04	7.38373976e-06	4.75328049e+02	5.35640637e+03	2.78337921e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.82118784e-02	6.95487751e+01	1.14865222e-01	9.72500056e+04	7.38376105e-06	4.75327620e+02	5.03943351e+03	2.78338184e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.65424009e-02	6.95488367e+01	1.14882299e-01	9.72500038e+04	7.38388377e-06	4.75327318e+02	4.74121796e+03	2.78338430e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.49717171e-02	6.95488934e+01	1.14897002e-01	9.72500018e+04	7.38112798e-06	4.75331269e+02	4.46064974e+03	2.78338657e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.34939806e-02	6.95489245e+01	1.14908524e-01	9.72499978e+04	7.36526550e-06	4.75324533e+02	4.19668451e+03	2.78338781e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.21036912e-02	6.95492210e+01	1.14895445e-01	9.72499908e+04	8.16784278e-06	4.74948064e+02	3.94833979e+03	2.78339968e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.07956742e-02	6.95532627e+01	1.14886313e-01	9.72499317e+04	2.20274397e-04	4.75081467e+02	3.71469124e+03	2.78356143e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.95650608e-02	6.95352338e+01	1.14542907e-01	9.72497686e+04	9.25658824e-03	5.78389518e+02	3.49486913e+03	2.78283991e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.84072706e-02	6.93237909e+01	1.11868768e-01	9.72495291e+04	7.66351743e-02	1.22405407e+03	3.28805530e+03	2.77437784e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.73179943e-02	6.87907601e+01	1.05582845e-01	9.72488265e+04	2.52888779e-01	1.94134756e+03	3.09347997e+03	2.75304564e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.62931774e-02	6.80743792e+01	9.74978036e-02	9.72476996e+04	4.92021471e-01	2.27476244e+03	2.91041890e+03	2.72437567e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.53290055e-02	6.73242859e+01	8.95528114e-02	9.72465475e+04	7.29218739e-01	2.46757388e+03	2.73819073e+03	2.69435650e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.44218897e-02	6.65675125e+01	8.19608234e-02	9.72454852e+04	9.54574681e-01	2.62100197e+03	2.57615439e+03	2.66407000e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.35684537e-02	6.57601460e+01	7.44714593e-02	9.72444325e+04	1.18319223e+00	2.76748421e+03	2.42370676e+03	2.63175873e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.27655210e-02	6.49306737e+01	6.72469667e-02	9.72434002e+04	1.40478327e+00	2.90263036e+03	2.28028043e+03	2.59856277e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.20101028e-02	6.41151713e+01	6.05890821e-02	9.72424510e+04	1.60635313e+00	3.02022312e+03	2.14534154e+03	2.56592590e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.12993876e-02	6.33350632e+01	5.46362415e-02	9.72416147e+04	1.78315500e+00	3.12266278e+03	2.01838785e+03	2.53470552e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.06307299e-02	6.25974319e+01	4.93834313e-02	9.72408903e+04	1.93612779e+00	3.21578239e+03	1.89894681e+03	2.50518510e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.00016409e-02	6.19012338e+01	4.47613833e-02	9.72402645e+04	2.06821904e+00	3.30517834e+03	1.78657385e+03	2.47732285e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
9.40977901e-03	6.12421444e+01	4.06847152e-02	9.72397219e+04	2.18278437e+00	3.39561639e+03	1.68085070e+03	2.45094572e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
8.85294137e-03	6.06152935e+01	3.70738696e-02	9.72392479e+04	2.28287651e+00	3.49082630e+03	1.58138387e+03	2.42585878e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
8.32905531e-03	6.00164316e+01	3.38620893e-02	9.72388305e+04	2.37100356e+00	3.59357119e+03	1.48780311e+03	2.40189199e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
7.83617088e-03	5.94421811e+01	3.09952121e-02	9.72384604e+04	2.44914839e+00	3.70588067e+03	1.39976011e+03	2.37891015e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
7.37245350e-03	5.88898438e+01	2.84288529e-02	9.72381300e+04	2.51889362e+00	3.82930769e+03	1.31692717e+03	2.35680530e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
6.93617719e-03	5.83570374e+01	2.61251340e-02	9.72378331e+04	2.58154548e+00	3.96514589e+03	1.23899597e+03	2.33548208e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
6.52571806e-03	5.78413003e+01	2.40501448e-02	9.72375646e+04	2.63821034e+00	4.11458774e+03	1.16567645e+03	2.31484199e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
6.13954835e-03	5.73397333e+01	2.21713462e-02	9.72373204e+04	2.68981782e+00	4.27883118e+03	1.09669570e+03	2.29476898e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
5.77623069e-03	5.68490014e+01	2.04607300e-02	9.72370967e+04	2.73714529e+00	4.45907711e+03	1.03179696e+03	2.27512962e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
5.43441278e-03	5.63678750e+01	1.88987925e-02	9.72368913e+04	2.78059014e+00	4.65582802e+03	9.70738690e+02	2.25587466e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
5.11282232e-03	5.58953472e+01	1.74703062e-02	9.72367027e+04	2.82049434e+00	4.86966906e+03	9.13293605e+02	2.23696383e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
4.81026234e-03	5.54305242e+01	1.61617187e-02	9.72365294e+04	2.85716521e+00	5.10129973e+03	8.59247899e+02	2.21836135e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
4.52560666e-03	5.49726101e+01	1.49612147e-02	9.72363702e+04	2.89087864e+00	5.35152772e+03	8.08400403e+02	2.20003536e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
4.25779577e-03	5.45208939e+01	1.38583772e-02	9.72362237e+04	2.92188227e+00	5.62126572e+03	7.60561859e+02	2.18195742e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
4.00583285e-03	5.40747386e+01	1.28440025e-02	9.72360891e+04	2.95039856e+00	5.91153055e+03	7.15554208e+02	2.16410203e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
3.76878006e-03	5.36335717e+01	1.19099280e-02	9.72359653e+04	2.97662750e+00	6.22344401e+03	6.73209925e+02	2.14644628e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
3.54575508e-03	5.31968771e+01	1.10488917e-02	9.72358515e+04	3.00074916e+00	6.55823523e+03	6.33371402e+02	2.12896951e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
3.33592777e-03	5.27641879e+01	1.02544137e-02	9.72357470e+04	3.02292583e+00	6.91724431e+03	5.95890354e+02	2.11165304e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
3.13851714e-03	5.23350805e+01	9.52069530e-03	9.72356509e+04	3.04330395e+00	7.30192706e+03	5.60627273e+02	2.09447991e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.95278840e-03	5.19091692e+01	8.84253382e-03	9.72355628e+04	3.06201586e+00	7.71386080e+03	5.27450906e+02	2.07743470e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.77805026e-03	5.14861017e+01	8.21524921e-03	9.72354820e+04	3.07918126e+00	8.15475116e+03	4.96237768e+02	2.06050329e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.61365231e-03	5.10655549e+01	7.63462151e-03	9.72354080e+04	3.09490845e+00	8.62643993e+03	4.66871679e+02	2.04367277e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.45898266e-03	5.06472318e+01	7.09683697e-03	9.72353404e+04	3.10929556e+00	9.13091384e+03	4.39243337e+02	2.02693124e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.31346559e-03	5.02308578e+01	6.59844159e-03	9.72352788e+04	3.12243145e+00	9.67031446e+03	4.13249903e+02	2.01026772e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
